CASE_CODE,TITLE,REGULATION_ID,NOTIFICATION_DATE,SIMPL_PROC,LAST_DECISION_DATE,DEADLINE_DATE,NACE_CODE
M.6504,LINDE / AIR PRODUCTS HOMECARE,Council Regulation 139/2004,24-02-12,N,18-04-12,18-04-12,"C.20.11 - Manufacture of industrial gases, C.20.11 - Manufacture of industrial gases, Q.87.9 - Other residential care activities, Q.87.9 - Other residential care activities"
M.6505,STE / UTC / JV,Council Regulation 139/2004,21-02-12,Y,22-03-12,27-03-12,"H.52.23 - Service activities incidental to air transportation, H.52.23 - Service activities incidental to air transportation"
M.6506,GROUPE AUCHAN / MAGYAR HIPERMARKET,Council Regulation 139/2004,09-03-12,N,18-04-12,18-04-12,"G.47.11 - Retail sale in non-specialised stores with food, beverages or tobacco predominating, G.47.11 - Retail sale in non-specialised stores with food, beverages or tobacco predominating"
M.6507,ANGLO AMERICAN / DE BEERS,Council Regulation 139/2004,07-02-12,Y,06-03-12,13-03-12,"B.08 - Other mining and quarrying, B.08 - Other mining and quarrying"
M.6508,GIP / FLUXYS G / FLUXYS SWITZERLAND,Council Regulation 139/2004,22-03-12,Y,27-04-12,02-05-12,"D.35.22 - Distribution of gaseous fuels through mains, D.35.22 - Distribution of gaseous fuels through mains"
M.6509,GE / KGAL / EXTRESOL-2,Council Regulation 139/2004,03-02-12,Y,01-03-12,09-03-12,"C.28.11 - Manufacture of engines and turbines, except aircraft, vehicle and cycle engines, C.28.11 - Manufacture of engines and turbines, except aircraft, vehicle and cycle engines, D.35.11 - Production of electricity, D.35.11 - Production of electricity"
M.651,AT&T; / PHILIPS,Council Regulation 4064/89,03-01-96,N,05-02-96,05-02-96,"C.33.20 - Installation of industrial machinery and equipment, C.33.20 - Installation of industrial machinery and equipment"
M.6510,REMONDIS / SORTIVA / STAM PAPIER RECYCLING,Council Regulation 139/2004,05-03-12,Y,30-03-12,12-04-12,"E.38.11 - Collection of non-hazardous waste, E.38.11 - Collection of non-hazardous waste"
M.6511,SOLVAY / AIR LIQUIDE / JV,Council Regulation 139/2004,02-05-12,Y,12-06-12,12-06-12,"C.20 - Manufacture of chemicals and chemical products, C.20 - Manufacture of chemicals and chemical products"
M.6512,DS SMITH / SCA PACKAGING,Council Regulation 139/2004,28-03-12,N,25-05-12,,"C.17.1 - Manufacture of pulp, paper and paperboard, C.17.1 - Manufacture of pulp, paper and paperboard, C.17.1 - Manufacture of pulp, paper and paperboard, C.17.21 - Manufacture of corrugated paper and paperboard and of containers of paper and paperboard, C.17.21 - Manufacture of corrugated paper and paperboard and of containers of paper and paperboard, C.17.21 - Manufacture of corrugated paper and paperboard and of containers of paper and paperboard"
M.6513,AVENANCE ITALY / GEMEAZ CUSIN,Council Regulation 139/2004,22-02-12,N,23-03-12,28-03-12,"I.56.1 - Restaurants and mobile food service activities, I.56.1 - Restaurants and mobile food service activities"
M.6514,OK EKONOMISK FÖRENING / KUWAIT PETROLEUM EUROPE / KUWAIT PETROLEUM (DANMARK),Council Regulation 139/2004,08-06-12,Y,09-07-12,13-07-12,"G.46.71 - Wholesale of solid, liquid and gaseous fuels and related products, G.46.71 - Wholesale of solid, liquid and gaseous fuels and related products, G.47.3 - Retail sale of automotive fuel in specialised stores, G.47.3 - Retail sale of automotive fuel in specialised stores, G.47.30 - Retail sale of automotive fuel in specialised stores, G.47.30 - Retail sale of automotive fuel in specialised stores"
M.6515,ARROW ELECTRONICS / ALTIMATE GROUP,Council Regulation 139/2004,21-05-12,N,25-06-12,26-06-12,"G.46.51 - Wholesale of computers, computer peripheral equipment and software, G.46.51 - Wholesale of computers, computer peripheral equipment and software"
M.6516,SUMITOMO MITSUI FINANCIAL GROUP / RBS AVIATION CAPITAL GROUP,Council Regulation 139/2004,04-04-12,Y,04-05-12,16-05-12,"N.77.35 - Renting and leasing of air transport equipment, N.77.35 - Renting and leasing of air transport equipment"
M.6517,THE KLESCH GROUP / ARKEMA'S VINYL PRODUCTS BUSINESS,Council Regulation 139/2004,21-05-12,Y,20-06-12,26-06-12,"C.20 - Manufacture of chemicals and chemical products, C.20 - Manufacture of chemicals and chemical products"
M.6518,ESB NM / BPAEL / HELIEX POWER LIMITED,Council Regulation 139/2004,02-04-12,Y,03-05-12,14-05-12,"C.28.99 - Manufacture of other special-purpose machinery n.e.c., C.28.99 - Manufacture of other special-purpose machinery n.e.c., C.33.20 - Installation of industrial machinery and equipment, C.33.20 - Installation of industrial machinery and equipment, M.71.12 - Engineering activities and related technical consultancy, M.71.12 - Engineering activities and related technical consultancy"
M.6519,CREMER / L POSSEHL / POSSEHL ERZKONTOR JV,Council Regulation 139/2004,17-02-12,Y,23-03-12,23-03-12,"G.46.72 - Wholesale of metals and metal ores, G.46.72 - Wholesale of metals and metal ores, G.46.75 - Wholesale of chemical products, G.46.75 - Wholesale of chemical products"
M.6520,CINVEN / GEORGE TOPCO,Council Regulation 139/2004,09-02-12,N,15-03-12,15-03-12,"M.74.9 - Other professional, scientific and technical activities n.e.c., M.74.9 - Other professional, scientific and technical activities n.e.c."
M.6521,TALANX INTERNATIONAL / MEIJI YASUDA LIFE INSURANCE / WARTA,Council Regulation 139/2004,01-03-12,N,04-04-12,10-04-12,"K.65.11 - Life insurance, K.65.11 - Life insurance, K.65.12 - Non-life insurance, K.65.12 - Non-life insurance, K.65.20 - Reinsurance, K.65.20 - Reinsurance"
M.6522,GROUPE LACTALIS / SKANEMEJERIER,Council Regulation 139/2004,30-03-12,N,11-05-12,11-05-12,"C.10.5 - Manufacture of dairy products, C.10.5 - Manufacture of dairy products"
M.6524,SBERBANK OF RUSSIA / BNP PARIBAS PERSONAL FINANCE / BNP PARIBAS VOSTOK,Council Regulation 139/2004,30-03-12,Y,03-05-12,11-05-12,"K.64 - Financial service activities, except insurance and pension funding, K.64 - Financial service activities, except insurance and pension funding, K.66 - Activities auxiliary to financial services and insurance activities, K.66 - Activities auxiliary to financial services and insurance activities"
M.6525,SESA / DISA / SAE / JV,Council Regulation 139/2004,26-04-12,N,21-06-12,21-06-12,"G.46.71 - Wholesale of solid, liquid and gaseous fuels and related products, G.46.71 - Wholesale of solid, liquid and gaseous fuels and related products"
M.6527,RIO TINTO / RICHARDS BAY MINERALS,Council Regulation 139/2004,02-04-12,Y,04-05-12,14-05-12,"B.07.29 - Mining of other non-ferrous metal ores, B.07.29 - Mining of other non-ferrous metal ores"
M.6528,DOW EUROPE / AKSA AKRILIK / AKSA KARBON / JV,Council Regulation 139/2004,26-04-12,Y,06-06-12,07-06-12,"C.20.59 - Manufacture of other chemical products n.e.c., C.20.59 - Manufacture of other chemical products n.e.c., C.20.6 - Manufacture of man-made fibres, C.20.6 - Manufacture of man-made fibres"
M.6529,ABB / THOMAS & BETTS,Council Regulation 139/2004,30-03-12,N,11-05-12,11-05-12,"C.25 - Manufacture of fabricated metal products, except machinery and equipment, C.25 - Manufacture of fabricated metal products, except machinery and equipment, C.27 - Manufacture of electrical equipment, C.27 - Manufacture of electrical equipment, D.35 - Electricity, gas, steam and air conditioning supply, D.35 - Electricity, gas, steam and air conditioning supply"
M.6530,EDF / EDISON,Council Regulation 139/2004,29-03-12,Y,10-05-12,10-05-12,"D.35.1 - Electric power generation, transmission and distribution, D.35.1 - Electric power generation, transmission and distribution, D.35.11 - Production of electricity, D.35.11 - Production of electricity, D.35.13 - Distribution of electricity, D.35.13 - Distribution of electricity, D.35.14 - Trade of electricity, D.35.14 - Trade of electricity, D.35.21 - Manufacture of gas, D.35.21 - Manufacture of gas, D.35.22 - Distribution of gaseous fuels through mains, D.35.22 - Distribution of gaseous fuels through mains"
M.6531,TOSHIBA / HDD ASSETS OF WESTERN DIGITAL,Council Regulation 139/2004,28-02-12,Y,26-03-12,03-04-12,"C.26.2 - Manufacture of computers and peripheral equipment, C.26.2 - Manufacture of computers and peripheral equipment"
M.6532,SAMSUNG GROUP / CORNING GROUP,Council Regulation 139/2004,05-03-12,Y,04-04-12,12-04-12,"C.23.1 - Manufacture of glass and glass products, C.23.1 - Manufacture of glass and glass products"
M.6533,GOLDMAN SACHS / ADVENT INTERNATIONAL / TRANSUNION CORP,Council Regulation 139/2004,13-03-12,Y,17-04-12,20-04-12,"J.63.11 - Data processing, hosting and related activities, J.63.11 - Data processing, hosting and related activities, J.63.9 - Other information service activities, J.63.9 - Other information service activities, K.66.29 - Other activities auxiliary to insurance and pension funding, K.66.29 - Other activities auxiliary to insurance and pension funding, N.82.92 - Activities of collection agencies and credit bureaus, N.82.92 - Activities of collection agencies and credit bureaus"
M.6534,WIENERBERGER / PIPELIFE INTERNATIONAL,Council Regulation 139/2004,26-03-12,Y,02-05-12,04-05-12,"C.22.29 - Manufacture of other plastic products, C.22.29 - Manufacture of other plastic products, C.23.32 - Manufacture of bricks, tiles and construction products, in baked clay, C.23.32 - Manufacture of bricks, tiles and construction products, in baked clay"
M.6535,GLORY / TALARIS TOPCO,Council Regulation 139/2004,30-05-12,N,02-07-12,04-07-12,"C.28.23 - Manufacture of office machinery and equipment (except computers and peripheral equipment), C.28.23 - Manufacture of office machinery and equipment (except computers and peripheral equipment), C.32 - Other manufacturing, C.32 - Other manufacturing"
M.6536,CVC / AHLSELL,Council Regulation 139/2004,21-03-12,Y,30-04-12,30-04-12,"G.46.6 - Wholesale of other machinery, equipment and supplies, G.46.6 - Wholesale of other machinery, equipment and supplies, G.46.74 - Wholesale of hardware, plumbing and heating equipment and supplies, G.46.74 - Wholesale of hardware, plumbing and heating equipment and supplies, G.47.78 - Other retail sale of new goods in specialised stores, G.47.78 - Other retail sale of new goods in specialised stores"
M.6537,FAURECIA / PLASTAL,Council Regulation 139/2004,18-06-12,N,23-07-12,23-07-12,"C.29.32 - Manufacture of other parts and accessories for motor vehicles, C.29.32 - Manufacture of other parts and accessories for motor vehicles"
M.6538,ROBERT BOSCH / SPX' SERVICE SOLUTIONS BUSINESS,Council Regulation 139/2004,21-05-12,N,26-06-12,26-06-12,"C.29.3 - Manufacture of parts and accessories for motor vehicles, C.29.3 - Manufacture of parts and accessories for motor vehicles"
M.6540,DONG ENERGY BORKUM RIFFGRUND I HOLDCO / BOSTON HOLDING / BORKUM RIFFGRUND I OFFSHORE WINDPARK,Council Regulation 139/2004,29-03-12,N,10-05-12,10-05-12,"D.35.11 - Production of electricity, D.35.11 - Production of electricity, F.42.99 - Construction of other civil engineering projects n.e.c., F.42.99 - Construction of other civil engineering projects n.e.c."
M.6541,GLENCORE / XSTRATA,Council Regulation 139/2004,02-10-12,N,22-11-12,,"B.07.29 - Mining of other non-ferrous metal ores, B.07.29 - Mining of other non-ferrous metal ores, B.07.29 - Mining of other non-ferrous metal ores, C.24 - Manufacture of basic metals, C.24 - Manufacture of basic metals, C.24 - Manufacture of basic metals"
M.6542,EASTMAN CHEMICAL COMPANY / SOLUTIA,Council Regulation 139/2004,16-04-12,N,24-05-12,25-05-12,"C.20 - Manufacture of chemicals and chemical products, C.20 - Manufacture of chemicals and chemical products"
M.6543,AHOLD / FLEVO,Council Regulation 139/2004,27-03-12,N,07-05-12,07-05-12,"G.47.1 - Retail sale in non-specialised stores, G.47.1 - Retail sale in non-specialised stores, G.47.91 - Retail sale via mail order houses or via Internet, G.47.91 - Retail sale via mail order houses or via Internet"
M.6544,ROYAL BANK OF CANADA / RBC DEXIA INVESTOR SERVICES LIMITED,Council Regulation 139/2004,04-04-12,Y,11-05-12,16-05-12,"K.64 - Financial service activities, except insurance and pension funding, K.64 - Financial service activities, except insurance and pension funding, K.66 - Activities auxiliary to financial services and insurance activities, K.66 - Activities auxiliary to financial services and insurance activities"
M.6546,ERICSSON / TECHNICOLOR BROADCASTING SERVICES,Council Regulation 139/2004,25-05-12,Y,22-06-12,02-07-12,"J.60 - Programming and broadcasting activities, J.60 - Programming and broadcasting activities"
M.6547,ANTENA 3 / LA SEXTA,Council Regulation 139/2004,,N,14-03-12,,"J.60 - Programming and broadcasting activities, J.60.2 - Television programming and broadcasting activities"
M.6548,RGM / ALPINE BAU / JV,Council Regulation 139/2004,23-04-12,Y,25-05-12,04-06-12,"N.81 - Services to buildings and landscape activities, N.81 - Services to buildings and landscape activities, N.81.10 - Combined facilities support activities, N.81.10 - Combined facilities support activities, N.81.20 - General cleaning of buildings, N.81.20 - General cleaning of buildings"
M.655,CANAL+ / UFA / MDO,Council Regulation 4064/89,09-10-95,N,13-11-95,14-11-95,"J.60.2 - Television programming and broadcasting activities, J.60.2 - Television programming and broadcasting activities"
M.6550,TOWERBROOK/ YORK / APOLLO / MONIER,Council Regulation 139/2004,26-03-12,Y,26-04-12,04-05-12,"C.23.32 - Manufacture of bricks, tiles and construction products, in baked clay, C.23.32 - Manufacture of bricks, tiles and construction products, in baked clay"
M.6551,KELLOGG COMPANY / PRINGLES SNACK BUSINESS,Council Regulation 139/2004,28-03-12,Y,02-05-12,08-05-12,"C.10 - Manufacture of food products, C.10 - Manufacture of food products, C.10.31 - Processing and preserving of potatoes, C.10.31 - Processing and preserving of potatoes"
M.6552,METSO POWER / MW POWER,Council Regulation 139/2004,31-05-12,Y,02-07-12,05-07-12,"C.28.21 - Manufacture of ovens, furnaces and furnace burners, C.28.21 - Manufacture of ovens, furnaces and furnace burners, C.28.9 - Manufacture of other special-purpose machinery, C.28.9 - Manufacture of other special-purpose machinery"
M.6553,REITAN SERVICEHANDEL / R-KIOSKI / UAB IMPRESS TEVA / OÜ LEHEPUNKT,Council Regulation 139/2004,26-03-12,Y,25-04-12,04-05-12,"G.47.19 - Other retail sale in non-specialised stores, G.47.19 - Other retail sale in non-specialised stores, G.47.62 - Retail sale of newspapers and stationery in specialised stores, G.47.62 - Retail sale of newspapers and stationery in specialised stores"
M.6554,EADS / STA / ELBE FLUGZEUGWERKE JV,Council Regulation 139/2004,08-08-12,N,13-09-12,13-09-12,"C.30.3 - Manufacture of air and spacecraft and related machinery, C.30.3 - Manufacture of air and spacecraft and related machinery"
M.6555,POSCO / MC / MCHC / JV,Council Regulation 139/2004,10-05-12,Y,11-06-12,19-06-12,"C.19.1 - Manufacture of coke oven products, C.19.1 - Manufacture of coke oven products"
M.6557,AGC GLASS EUROPE / INTERPANE INTERNATIONAL GLAS,Council Regulation 139/2004,17-04-12,N,29-05-12,29-05-12,"C.23.11 - Manufacture of flat glass, C.23.11 - Manufacture of flat glass, C.23.12 - Shaping and processing of flat glass, C.23.12 - Shaping and processing of flat glass"
M.6559,EUROCHEM TRADING GMBH / K+S NITROGEN,Council Regulation 139/2004,21-05-12,Y,25-06-12,26-06-12,"A.01.61 - Support activities for crop production, A.01.61 - Support activities for crop production, B.08.91 - Mining of chemical and fertiliser minerals, B.08.91 - Mining of chemical and fertiliser minerals, C.20.20 - Manufacture of pesticides and other agrochemical products, C.20.20 - Manufacture of pesticides and other agrochemical products, G.46.12 - Agents involved in the sale of fuels, ores, metals and industrial chemicals, G.46.12 - Agents involved in the sale of fuels, ores, metals and industrial chemicals, G.46.75 - Wholesale of chemical products, G.46.75 - Wholesale of chemical products"
